Date,Open,High,Low,Close,Volume
2016-10-24,184.5391,184.8138,184.0928,184.4447,60146600
2016-10-25,184.2644,184.5219,183.6636,183.8267,66542300
2016-10-26,183.0027,184.0413,182.7624,183.4576,75705500
2016-10-27,184.1787,184.213,182.8912,182.9684,77220200
2016-10-28,182.9427,183.6207,181.7153,182.4277,140623200
2016-10-31,182.7625,182.9856,182.2732,182.4363,61272500
2016-11-01,182.7624,182.814,179.9042,181.1145,122781800
2016-11-02,180.8054,181.1916,179.5866,180.0243,103330800
2016-11-03,180.239,180.4535,178.9257,179.2004,88939300
2016-11-04,179.3119,180.1531,178.857,179.0029,109122100
2016-11-07,179.003,182.9856,179.003,182.9512,109794900
2016-11-08,182.5564,184.3417,182.2903,183.7752,106772100
2016-11-09,182.2818,186.3416,182.256,185.7236,258429000
2016-11-10,186.5133,187.3802,184.728,186.1871,172113300
2016-11-11,185.4662,185.9983,184.8138,185.758,100552700
2016-11-14,186.2815,186.4875,185.1571,185.9039,94580000
2016-11-15,186.2901,187.3544,186.0841,187.3544,91652600
2016-11-16,186.7364,187.2343,186.6163,187.0025,65617700
2016-11-17,187.157,188.0239,187.0455,187.9639,69797200
2016-11-18,188.0326,188.2042,187.3631,187.5433,86265800
2016-11-21,188.1183,188.9852,187.9724,188.9594,72402600
2016-11-22,189.2685,189.5088,188.599,189.3286,67429000
2016-11-23,188.8136,189.4831,188.6162,189.4316,56620200
2016-11-25,189.7749,190.1697,189.6977,190.1354,37872300
2016-11-28,189.8264,190.1011,189.1398,189.2428,76572500
2016-11-29,189.2771,190.0667,188.9766,189.6118,69886700
2016-11-30,190.2298,190.3929,189.0968,189.1569,113291800
2016-12-01,189.4573,189.4573,188.1011,188.4617,79040500
2016-12-02,188.5475,189.0453,188.1956,188.5561,74840300
2016-12-05,189.3887,190.0325,189.1913,189.6891,67837800
2016-12-06,189.8779,190.3242,189.3972,190.2899,59877400
2016-12-07,190.1354,192.8391,190.0152,192.779,110738100
2016-12-08,192.7533,193.7232,192.4872,193.2511,99714400
2016-12-09,193.4742,194.4356,193.4399,194.4184,88005800
2016-12-12,194.324,194.8047,193.7747,194.1953,102016100
2016-12-13,194.8562,195.9892,194.839,195.4913,110477500
2016-12-14,195.1909,195.8947,193.4399,193.8776,142501800
2016-12-15,194.118,195.5343,193.8863,194.6759,124972600
2016-12-16,195.1327,195.1931,193.9757,194.2952,156420200
2016-12-19,194.4765,195.1413,194.3297,194.7182,90341100
2016-12-20,195.2535,195.6162,195.0204,195.4694,89838800
2016-12-21,195.3399,195.5126,194.9255,194.9255,67909000
2016-12-22,194.7787,194.8996,194.1916,194.5887,56219100
2016-12-23,194.6319,194.8823,194.442,194.8737,36697800
2016-12-27,195.1413,195.7543,195.124,195.3571,42672500
2016-12-28,195.6161,195.6334,193.6304,193.7426,64095000
2016-12-29,193.8117,194.1657,193.2591,193.6994,48696100
2016-12-30,194.0275,194.1139,192.3008,192.9915,108998300
2017-01-03,194.2951,194.9772,193.2936,194.4678,91366500
2017-01-04,194.796,195.7716,194.7873,195.6248,78744400
2017-01-05,195.3572,195.6248,194.6751,195.4694,78379000
2017-01-06,195.5816,196.635,195.0377,196.1687,71559900
2017-01-09,195.9097,196.0478,195.4866,195.5212,46939700
2017-01-10,195.5384,196.3759,195.1326,195.5212,63771900
2017-01-11,195.4348,196.0737,194.77,196.0737,74650000
2017-01-12,195.5557,195.7715,194.2261,195.5816,72113200
2017-01-13,195.7543,196.3328,195.7198,196.0306,62717900
2017-01-17,195.3917,195.7974,194.9513,195.3399,61240800
2017-01-18,195.5902,195.8147,195.0377,195.7715,54793300
2017-01-19,195.8493,195.9874,194.6146,195.0463,66608800
2017-01-20,195.7284,196.2551,195.0982,195.763,129168600
2017-01-23,195.7629,195.8234,194.4938,195.2535,75061600
2017-01-24,195.4694,196.9199,195.3571,196.5054,95555300
2017-01-25,197.4551,198.2063,197.2911,198.2063,84437700
2017-01-26,198.0595,198.3272,197.7228,197.9991,59970700
2017-01-27,198.0768,198.2236,197.507,197.6883,59711100
2017-01-30,196.9975,197.0234,195.478,196.4622,79737300
2017-01-31,195.9702,196.5055,195.4004,196.445,75880800
2017-02-01,196.445,197.3602,195.9356,196.5227,79117700
2017-02-02,196.5227,196.9372,195.832,196.6522,69657600
2017-02-03,197.5588,198.1891,197.248,198.0077,80563200
2017-02-06,197.6019,197.999,197.317,197.6537,57790100
2017-02-07,198.0423,198.284,197.4724,197.6624,57931200
2017-02-08,197.6624,198.0509,197.1184,197.9214,51566200
2017-02-09,197.9214,199.3978,197.9214,199.0956,65955200
2017-02-10,199.4409,200.1057,199.1128,199.8812,66015900
2017-02-13,200.3734,201.2281,200.3475,200.9691,55182100
2017-02-14,200.7878,201.7807,200.4424,201.772,71109000
2017-02-15,201.5562,203.0153,201.5044,202.8254,86785800
2017-02-16,202.8513,203.0326,201.9015,202.6527,84722400
2017-02-17,201.9879,202.9722,201.9707,202.9722,77204100
2017-02-21,203.3434,204.3536,203.3348,204.1809,88946100
2017-02-22,203.7751,204.224,203.611,203.9995,62115200
2017-02-23,204.5176,204.5349,203.3779,204.1377,74615900
2017-02-24,203.2916,204.4399,203.2484,204.3967,82381600
2017-02-27,204.3104,204.8889,204.06,204.7162,56515400
2017-02-28,204.3363,204.5781,203.7751,204.1637,96961900
2017-03-01,205.8213,207.4876,205.804,207.0214,149158200
2017-03-02,206.8315,206.8401,205.6659,205.7177,70246000
2017-03-03,205.6314,206.0113,205.2515,205.8472,81974300
2017-03-06,205.0529,205.5882,204.6298,205.2342,55391500
2017-03-07,204.9321,205.2861,204.414,204.6212,65103700
2017-03-08,204.9148,205.1738,204.1032,204.2413,78168800
2017-03-09,204.3622,204.8284,203.5333,204.5003,90683900
2017-03-10,205.4587,205.5018,204.2672,205.2169,81991700
2017-03-13,205.1565,205.3637,204.8284,205.3205,57256800
2017-03-14,204.7766,204.8285,203.9219,204.5349,59880800
2017-03-15,205.1047,206.7279,204.8716,206.3048,96081800
2017-03-16,206.443,206.5207,205.571,205.899,78344000
2017-03-17,206.1618,206.3525,205.5374,205.5374,89002100
2017-03-20,205.5374,205.8236,204.9218,205.312,52537000
2017-03-21,205.919,206.0404,202.5458,202.6759,131809300
2017-03-22,202.7105,203.4389,202.0862,203.1528,97569200
2017-03-23,203.1528,204.072,202.5632,202.936,100410300
2017-03-24,203.2395,203.8118,202.0081,202.7886,112504900
2017-03-27,201.115,202.8406,200.8375,202.5805,87454500
2017-03-28,202.277,204.4795,202.1643,204.0546,93483900
2017-03-29,203.7684,204.4795,203.543,204.2453,61950400
2017-03-30,204.1847,205.0952,204.0113,204.8958,56737900
2017-03-31,204.5575,205.0865,204.3667,204.4188,73733100
2017-04-03,204.4708,204.6703,202.832,204.0633,85546500
2017-04-04,203.7771,204.2801,203.3956,204.1934,56466200
2017-04-05,204.8697,205.8495,203.3782,203.5863,108800600
2017-04-06,203.7251,204.679,203.2829,204.1587,69135800
2017-04-07,203.9072,204.6442,203.4649,203.9505,74412300
2017-04-10,204.0893,204.8697,203.543,204.0719,67615300
2017-04-11,203.6904,203.9332,202.3377,203.8292,88045300
2017-04-12,203.5517,203.7425,202.7106,202.936,81864400
2017-04-13,202.5978,203.3349,201.618,201.618,92880400
2017-04-17,202.1382,203.4043,201.9388,203.4043,68405400
2017-04-18,202.6672,203.3349,202.1122,202.7972,83225800
2017-04-19,203.3609,203.7338,202.1989,202.4244,68699900
2017-04-20,203.0401,204.5142,202.7192,204.0719,92572200
2017-04-21,203.9939,204.0459,203.0227,203.4216,110389800
2017-04-24,205.6675,205.8669,203.3956,205.6588,119209900
2017-04-25,206.3005,207.2023,206.2138,206.8555,76698300
2017-04-26,206.8208,207.7053,206.682,206.7254,84702500
2017-04-27,207.0462,207.2023,206.3612,206.8988,57410300
2017-04-28,207.159,207.185,206.3178,206.4479,63532800
2017-05-01,206.9682,207.3931,206.552,206.9682,66882500
2017-05-02,207.1069,207.2283,206.6387,207.0462,57375700
2017-05-03,207.0462,207.1416,206.1184,206.7948,73137700
2017-05-04,207.0983,207.1763,206.1878,207.0376,61462700
2017-05-05,207.4104,207.87,206.9682,207.8527,62001300
2017-05-08,207.896,208.0435,207.3931,207.818,48385700
2017-05-09,208.0781,208.2775,207.2803,207.6272,51363200
2017-05-10,207.5838,208.0001,207.3757,208.0001,54293800
2017-05-11,207.5492,207.7399,206.4912,207.5752,62358300
2017-05-12,207.3237,207.6185,206.9595,207.2283,53912700
2017-05-15,207.6532,208.4944,207.6359,208.373,61918900
2017-05-16,208.6677,208.6938,207.7919,208.1821,51241800
2017-05-17,208.1822,208.1822,204.4275,204.4882,172174100
2017-05-18,204.4101,206.1618,204.15,205.312,107047700
2017-05-19,205.7976,207.3151,205.7455,206.6474,115011400
2017-05-22,207.159,207.8614,207.0896,207.6966,61010600
2017-05-23,208.0695,208.3209,207.6879,208.1562,48341700
2017-05-24,208.3903,208.7458,208.0521,208.6418,46927700
2017-05-25,209.1534,209.9165,208.9453,209.639,64071700
2017-05-26,209.4482,209.7604,209.3702,209.5956,46629900
2017-05-30,209.2748,209.665,209.1187,209.4135,35201900
2017-05-31,209.7083,209.743,208.6678,209.3615,91796000
2017-06-01,209.8211,211.0438,209.5349,211.0264,68962000
2017-06-02,211.0784,211.8848,210.7836,211.7287,88666100
2017-06-05,211.5553,211.8415,211.3732,211.5727,44698800
2017-06-06,211.0091,211.564,210.8183,210.8963,50375400
2017-06-07,211.2345,211.512,210.5668,211.2865,54144300
2017-06-08,211.382,211.8676,210.8617,211.3906,65950700
2017-06-09,211.6594,212.4572,209.8037,211.0697,132256400
2017-06-12,210.827,211.0784,210.1766,211.0264,86108100
2017-06-13,211.564,212.1103,211.2171,212.0583,60067000
2017-06-14,212.3271,212.3357,210.9657,211.7895,78602300
2017-06-15,210.4368,211.5034,210.1593,211.382,66464900
2017-06-16,211.5414,211.5936,210.548,211.4281,84553100
2017-06-19,212.2559,213.2492,212.16,213.1882,65123800
2017-06-20,212.831,212.8397,211.7331,211.7505,56906400
2017-06-21,212.1426,212.2559,211.2277,211.6982,55977600
2017-06-22,211.7069,212.2036,211.4281,211.6023,44148100
2017-06-23,211.6634,212.1862,211.28,211.8551,66986800
2017-06-26,212.526,212.9443,211.7854,211.9945,56700500
2017-06-27,211.7766,212.0729,210.2692,210.2866,82247700
2017-06-28,211.3061,212.3692,211.0708,212.1687,70042600
2017-06-29,212.3169,212.3692,209.0929,210.3041,106949700
2017-06-30,211.1144,211.4891,210.5044,210.6961,86820700
2017-07-03,211.6372,212.0729,211.0534,211.0534,39153800
2017-07-05,211.4194,211.7505,210.609,211.5414,54427600
2017-07-06,210.7746,210.8966,209.424,209.6069,65400800
2017-07-07,210.1821,211.1144,209.6157,210.9663,57972300
2017-07-10,210.9663,211.5675,210.6613,211.1928,36663300
2017-07-11,211.1928,211.3497,209.8684,211.036,50354600
2017-07-12,212.0032,212.7874,212.0032,212.6219,59610400
2017-07-13,212.6306,213.0924,212.404,212.9791,39471600
2017-07-14,212.9791,214.3298,212.8833,213.9725,60262700
2017-07-17,213.894,214.2774,213.772,213.9463,33531900
2017-07-18,213.5368,214.1119,213.1969,214.0596,42742500
2017-07-19,214.3733,215.2273,214.3646,215.2186,51034300
2017-07-20,215.4712,215.5932,214.7654,215.3144,47135200
2017-07-21,214.7393,215.1488,214.5127,215.1227,82340800
2017-07-24,215.0443,215.2098,214.5999,215.0704,46622300
2017-07-25,215.8198,215.9243,215.3667,215.5932,54915600
2017-07-26,215.8808,215.9156,215.3405,215.6019,47575400
2017-07-27,216.0638,216.0986,214.077,215.4015,70766600
2017-07-28,214.9223,215.2796,214.4692,215.1489,50088400
2017-07-31,215.5497,215.6455,214.8177,215.0269,65838700
2017-08-01,215.6281,215.6629,214.9833,215.5061,55050400
2017-08-02,215.6368,215.7501,214.6783,215.6107,47211200
2017-08-03,215.4974,215.5235,214.9136,215.1924,40856000
2017-08-04,215.6804,215.9156,215.2011,215.5845,60191800
2017-08-07,215.6542,215.9853,215.5496,215.9853,31995000
2017-08-08,215.6716,216.8915,215.0791,215.4538,61719400
2017-08-09,214.7655,215.4974,214.4082,215.4452,62632600
2017-08-10,214.6086,214.7393,212.3517,212.404,120479500
2017-08-11,212.6306,213.3103,212.3953,212.7177,74869900
2017-08-14,213.9986,215.0442,213.9637,214.8264,73291900
2017-08-15,215.2099,215.2273,214.4954,214.8003,55242700
2017-08-16,215.3231,215.7239,214.748,215.1749,56715500
2017-08-17,214.565,214.8787,211.8202,211.8202,128490400
2017-08-18,211.6547,212.7788,211.0447,211.4891,136748000
2017-08-21,211.4281,211.9161,210.7223,211.6547,65469700
2017-08-22,212.2385,214.0248,212.2211,213.8679,63140100
2017-08-23,212.9007,213.5281,212.7526,213.1012,50203800
2017-08-24,213.4845,213.6414,212.3953,212.6045,50741700
2017-08-25,213.3974,214.0161,212.953,213.1012,64445900
2017-08-28,213.6327,213.6588,212.6916,213.1099,40565600
2017-08-29,211.794,213.6152,211.6808,213.3538,51135700
2017-08-30,213.3364,214.6347,213.1534,214.3646,62030800
2017-08-31,214.9833,215.8982,214.3995,215.6542,103803900
2017-09-01,216.0289,216.3861,215.811,215.9592,62007000
2017-09-05,215.4538,215.6804,213.4409,214.4082,91398800
2017-09-06,215.0878,215.4712,214.5563,215.1401,57916900
2017-09-07,215.4451,215.4625,214.7044,215.114,58034700
2017-09-08,214.8264,215.3231,214.6173,214.8613,63832800
2017-09-11,216.1334,217.2314,216.116,217.153,71364800
2017-09-12,217.5189,217.9197,217.3359,217.8849,56896000
2017-09-13,217.5974,218.0243,217.4841,217.9895,59228000
2017-09-14,217.6671,218.1202,217.4928,217.9198,95446300
2017-09-15,217.7753,218.3007,217.6702,218.2131,95432400
2017-09-18,218.581,219.0276,218.292,218.6773,46235200
2017-09-19,218.9224,218.9838,218.5722,218.8962,47108100
2017-09-20,218.9838,219.0889,217.9767,218.975,59574100
2017-09-21,218.8174,218.9049,218.2132,218.3883,48211400
2017-09-22,218.0905,218.5984,218.0643,218.4321,51214000
2017-09-25,218.1781,218.5284,217.2411,217.9854,57064400
2017-09-26,218.4146,218.6597,217.8804,218.1168,54082000
2017-09-27,218.8173,219.3515,217.9329,218.9662,81001400
2017-09-28,218.686,219.3078,218.5984,219.2289,44778800
2017-09-29,219.2201,220.0783,219.0362,219.9995,85578000
2017-10-02,220.2272,220.954,220.0521,220.954,59023000
2017-10-03,220.954,221.4532,220.8752,221.4269,66810200
2017-10-04,221.2781,221.9348,221.1642,221.6896,55953600
2017-10-05,222.0223,223.0206,221.7246,223.0031,63522800
2017-10-06,222.5566,223.0382,222.2939,222.7492,80646000
2017-10-09,222.9769,223.0382,222.1188,222.3815,35803100
2017-10-10,222.9506,223.3447,222.4077,222.9681,43057400
2017-10-11,222.8718,223.3184,222.7054,223.3184,47674300
2017-10-12,223.0032,223.3534,222.7492,222.9856,47065100
2017-10-13,223.4235,223.5374,222.9857,223.2571,54800400
2017-10-16,223.4848,223.7475,223.1433,223.5548,38221700
2017-10-17,223.5023,223.7563,223.2834,223.7125,31561000
2017-10-18,224.089,224.1328,223.7387,223.9314,40888300
2017-10-19,223.1521,224.0278,222.7318,223.9927,61903800
2017-10-20,224.7896,225.1749,223.9752,225.1486,89176400
2017-10-23,225.4726,225.4989,224.1941,224.2729,63915300
2017-10-24,224.702,224.9034,224.3079,224.667,66935900
2017-10-25,224.3342,224.448,222.4252,223.5548,103715300
2017-10-26,224.1679,224.4393,223.7213,223.8439,69798000
2017-10-27,224.5881,225.8316,223.8526,225.674,85562500
2017-10-30,224.5882,225.5777,224.5356,224.8334,54285700
2017-10-31,225.2099,225.4376,224.8859,225.1836,60304800
2017-11-01,225.963,226.3045,225.1136,225.4814,54202700
2017-11-02,225.4113,225.709,224.343,225.5689,56449500
2017-11-03,225.7265,226.3658,225.315,226.322,59589700
2017-11-06,226.1907,226.8037,226.1206,226.6723,49652600
2017-11-07,226.7774,227.1102,226.0068,226.5147,57502200
2017-11-08,226.3395,226.9963,226.0593,226.8999,50469600
2017-11-09,225.6916,226.2695,224.4919,226.0769,95085500
2017-11-10,225.6916,226.182,225.3763,226.0068,59984700
2017-11-13,225.3238,226.4447,225.2887,226.217,50228600
2017-11-14,225.4113,225.7966,224.6319,225.6915,61315200
2017-11-15,224.7195,225.2449,223.8526,224.5619,80811500
2017-11-16,225.5076,226.8387,225.4638,226.4709,67777000
2017-11-17,226.1206,226.4446,225.7265,225.8053,75756800
2017-11-20,226.0506,226.3833,225.8054,226.1907,48075500
2017-11-21,226.9613,227.8545,226.1556,227.6706,69176800
2017-11-22,227.6793,227.8107,227.3028,227.4692,45033400
2017-11-24,227.9596,228.0997,227.8195,227.9946,27856500
2017-11-27,228.0383,228.3361,227.6793,227.8807,52274900
2017-11-28,228.3449,230.2188,228.2485,230.1926,98971700
2017-11-29,230.3239,230.8581,229.6059,230.0524,77512100
2017-11-30,230.972,232.9773,230.8932,232.0666,127894400
2017-12-01,231.8477,232.3293,228.3449,231.5849,164390900
2017-12-04,233.205,233.634,231.2522,231.3047,94040600
2017-12-05,230.4728,232.1892,230.3415,230.4728,77994500
2017-12-06,230.5691,230.9456,230.0524,230.5165,75898600
2017-12-07,231.2433,231.5586,230.2538,231.2433,77218600
2017-12-08,232.1979,232.5132,231.2084,232.5044,76563900
2017-12-11,233.205,233.2663,232.4781,233.205,83077500
2017-12-12,233.993,234.0894,233.2399,233.6165,85195800
2017-12-13,233.8618,234.2996,233.5027,233.5903,102905400
2017-12-14,233.888,234.0019,232.5832,232.6358,100666700
2017-12-15,233.64,235.0395,233.5872,234.573,144610300
2017-12-18,235.9725,236.4126,235.8669,236.0605,83653600
2017-12-19,236.3069,236.3509,235.0835,235.1539,82382900
2017-12-20,236.1221,236.1749,234.7314,235.0307,76751500
2017-12-21,235.6556,236.2277,235.2683,235.5148,67032300
2017-12-22,235.5324,235.5676,234.9162,235.4532,78720900
2017-12-26,235.0483,235.3916,234.9075,235.1715,45244400
2017-12-27,235.3387,235.6468,235.0131,235.2859,57751000
2017-12-28,235.7876,235.814,235.4003,235.77,45116100
2017-12-29,236.351,236.3686,234.6875,234.8811,96007400
2018-01-02,235.7436,236.5973,235.3563,236.5621,86655700
2018-01-03,236.7294,238.2081,236.7294,238.0584,90070400
2018-01-04,238.701,239.546,238.1201,239.0618,80636400
2018-01-05,239.8541,240.7782,239.3612,240.655,83524000
2018-01-08,240.5581,241.2535,240.2677,241.095,57319200
2018-01-09,241.5174,242.2656,241.2358,241.6407,57254000
2018-01-10,240.8838,241.5351,240.2149,241.2711,69574300
2018-01-11,241.8255,243.0314,241.6583,243.0314,62361500
2018-01-12,243.2955,244.7829,242.9962,244.6157,90816100
2018-01-16,245.8743,246.5256,243.0842,243.7795,106555100
2018-01-17,244.7124,246.4903,243.7795,246.1031,113258800
2018-01-18,245.9888,246.4112,245.1966,245.6895,100728000
2018-01-19,246.2703,246.8072,245.6894,246.8072,140920100
2018-01-22,246.596,248.814,246.5432,248.814,91322400
2018-01-23,248.8581,249.6326,248.5324,249.3422,97084700
2018-01-24,249.9847,250.5832,248.0659,249.2453,134816100
2018-01-25,250.108,250.2048,248.5589,249.351,84587300
2018-01-26,250.1872,252.282,249.9319,252.2379,107743100
2018-01-29,251.6658,252.1059,250.4072,250.5656,90118300
2018-01-30,248.7349,250.6184,247.5203,247.9956,131796400
2018-01-31,248.8492,249.3509,247.0449,248.1187,108364800
2018-02-01,247.3883,249.1398,247.045,247.8371,90102500
2018-02-02,246.5168,246.6488,242.4064,242.4416,173174800
2018-02-05,240.6813,242.7937,231.7564,232.3021,294681800
2018-02-06,228.7903,237.3807,227.6989,236.879,355026800
2018-02-07,236.3246,239.722,235.5148,235.594,167376100
2018-02-08,235.8932,236.0341,226.7219,226.7571,246449500
2018-02-09,229.5472,232.0205,222.6115,230.1634,283565300
2018-02-12,232.2141,235.0131,230.3042,233.5432,143736000
2018-02-13,232.3373,234.6698,231.7564,234.1241,81223600
2018-02-14,232.6366,237.6448,232.6278,237.2839,120735700
2018-02-15,239.0266,240.3205,236.5621,240.3116,111200300
2018-02-16,239.6868,242.3273,239.6428,240.3821,160420100
2018-02-20,239.4315,240.8749,238.0848,238.877,86369700
2018-02-21,239.3171,241.7992,237.592,237.6888,98883700
2018-02-22,238.613,240.3293,237.3279,237.9968,110511300
2018-02-23,239.2202,241.7903,238.7449,241.7903,92766400
2018-02-26,242.8641,244.6949,242.2744,244.598,86491400
2018-02-27,244.7829,245.4958,241.4823,241.5439,99099200
2018-02-28,242.6441,243.093,238.7802,239.097,121907800
2018-03-01,238.8858,240.4349,234.1241,235.6204,176855100
2018-03-02,233.948,237.3983,233.0855,236.835,139083200
2018-03-05,235.6469,240.1885,235.5412,239.5724,97307400
2018-03-06,240.5493,240.6285,238.6833,240.1796,79213200
2018-03-07,238.0144,240.4437,237.8208,240.0916,87063500
2018-03-08,240.7693,241.3767,239.7748,241.2534,66901200
2018-03-09,242.6617,245.4518,242.3448,245.4518,113625300
2018-03-12,245.7423,246.3672,244.7565,245.1437,71924800
2018-03-13,246.3056,246.8073,242.9522,243.5595,91968900
2018-03-14,244.5189,244.7037,241.7552,242.3097,105895100
2018-03-15,242.8202,243.4627,241.5439,242.0456,83433000
2018-03-16,242.5732,243.3597,242.2551,242.3081,100343700
2018-03-19,241.5569,242.4848,237.377,239.0295,109208400
2018-03-20,239.4272,240.0723,238.7556,239.4361,59757300
2018-03-21,239.3919,241.4863,238.7645,238.9766,78709600
2018-03-22,236.7496,237.598,232.7288,233.0028,148785900
2018-03-23,233.4446,233.7716,227.842,228.0364,183534800
2018-03-26,231.6419,234.5581,229.2382,234.2753,141956100
2018-03-27,235.212,235.7422,228.7345,230.2898,129941400
2018-03-28,230.4224,232.0926,228.5048,229.6094,146452300
2018-03-29,230.7493,234.4078,229.6182,232.5432,111601600
2018-04-02,232.0131,232.5256,225.0496,227.5239,186286300
2018-04-03,228.7611,230.9173,226.9672,230.4401,119956900
2018-04-04,226.8877,233.6126,226.7551,232.9056,123715300
2018-04-05,234.6642,235.6274,233.5772,234.7437,82652600
2018-04-06,232.7818,234.2753,227.9922,229.5122,179521200
2018-04-09,230.9703,234.0367,229.7066,230.6433,105442900
2018-04-10,233.533,235.0971,232.393,234.3106,103529000
2018-04-11,232.826,234.7436,232.7553,233.0823,91140200
2018-04-12,234.4079,235.9455,234.2311,234.9999,68890500
2018-04-13,236.3078,236.4227,233.3032,234.3106,85079200
2018-04-16,235.9455,237.0059,235.1236,236.2371,63405300
2018-04-17,238.0045,239.3654,237.492,238.7645,64682000
2018-04-18,239.2063,239.7453,238.4816,238.9412,57303900
2018-04-19,238.2873,238.4905,236.5817,237.6157,77655900
2018-04-20,237.545,237.7659,234.7172,235.6008,99953100
2018-04-23,236.1752,236.7319,234.4873,235.5654,65558000
2018-04-24,236.5906,236.8115,230.8908,232.3931,112885500
2018-04-25,232.3313,233.4094,230.5109,232.9675,103840900
2018-04-26,233.9925,236.1664,233.5507,235.3357,67731900
2018-04-27,235.9455,236.2459,234.6199,235.5567,57053600
2018-04-30,236.1752,236.732,233.6744,233.7451,82182300
2018-05-01,233.1795,234.2664,231.6242,234.1604,74203400
2018-05-02,233.9661,234.779,232.1987,232.5875,86368900
2018-05-03,231.7568,232.7288,228.9201,232.0749,136311500
2018-05-04,231.1029,235.7599,230.7759,235.0795,91222100
2018-05-07,235.8483,236.8469,235.159,235.8748,55304900
2018-05-08,235.5037,236.2371,234.3107,235.8748,67499200
2018-05-09,236.5464,238.4816,236.025,238.1547,59666100
2018-05-10,238.897,240.7086,238.791,240.3816,72063900
2018-05-11,240.5054,241.3802,239.9928,241.1151,59871500
2018-05-14,241.5481,242.2021,240.6821,241.23,54790600
2018-05-15,240.0016,240.0193,238.623,239.5686,87036100
2018-05-16,239.604,241.0355,239.5774,240.576,53942600
2018-05-17,240.3109,241.4509,239.5952,240.3728,56536400
2018-05-18,240.0282,240.3905,239.4184,239.7719,64368000
2018-05-21,241.2565,242.1137,240.8677,241.5746,58025900
2018-05-22,242.0959,242.3522,240.576,240.903,52966400
2018-05-23,239.6305,241.5923,239.4715,241.5658,64694200
2018-05-24,241.1681,241.442,239.2858,241.0708,76043800
2018-05-25,240.4965,241.1239,239.9928,240.4965,56374800
2018-05-29,238.8705,239.6305,236.6171,237.7306,115908600
2018-05-30,239.0384,241.3448,238.9677,240.903,69678400
2018-05-31,240.4965,240.7969,238.8263,239.4272,93519900
2018-06-01,240.7263,242.0783,240.6555,241.7778,71258400
2018-06-04,242.5997,243.183,242.3611,242.9267,45385200
2018-06-05,243.0592,243.4834,242.2904,243.1034,51135000
2018-06-06,243.7131,245.2419,243.0945,245.1359,62732200
2018-06-07,245.6219,245.9135,244.1992,245.1094,72969400
2018-06-08,244.6498,245.887,244.4819,245.834,72139700
2018-06-11,246.0549,246.8767,245.94,246.1609,58892500
2018-06-12,246.5763,246.8414,245.834,246.4791,72329000
2018-06-13,246.7177,246.974,245.4894,245.6926,79070600
2018-06-14,246.5587,246.8414,245.7191,246.3112,77097600
2018-06-15,245.5265,246.3343,244.4169,245.997,120041600
2018-06-18,244.5412,245.6153,244.0619,245.491,52917600
2018-06-19,243.2186,244.772,242.8014,244.55,97531500
2018-06-20,245.2336,245.633,244.63,244.9673,53785500
2018-06-21,244.9584,244.9761,242.9345,243.4316,71061400
2018-06-22,244.6921,244.8075,243.6536,243.8755,54898500
2018-06-25,242.7215,242.8813,238.8691,240.5556,137854200
2018-06-26,241.1237,241.9404,240.3692,241.0882,68547400
2018-06-27,241.6741,243.1032,238.9401,239.091,105110700
2018-06-28,239.0377,241.2213,238.3276,240.458,76650500
2018-06-29,241.5498,242.9168,240.6887,240.8041,97592500
2018-07-02,239.233,241.4787,238.9933,241.3189,63554800
2018-07-03,242.2155,242.3132,240.0408,240.4668,42187100
2018-07-05,241.5942,242.4907,240.5201,242.4286,56925900
2018-07-06,242.4552,244.8518,242.0734,244.479,66493700
2018-07-09,245.482,246.7336,245.4377,246.6804,50550400
2018-07-10,247.1331,247.6657,246.8401,247.568,51966800
2018-07-11,246.0147,246.8048,245.4555,245.7573,77054700
2018-07-12,247.0178,248.0386,246.4142,247.9853,60124700
2018-07-13,247.8078,248.4824,247.3551,248.1806,48216000
2018-07-16,248.225,248.367,247.5149,247.9587,48201000
2018-07-17,247.1864,249.3523,247.1331,248.9617,52315500
2018-07-18,249.0416,249.592,248.5978,249.4854,44593500
2018-07-19,248.8197,249.2014,248.0652,248.5446,61412100
2018-07-20,248.3404,248.9706,248.1007,248.2605,82337700
2018-07-23,248.0564,248.9263,247.7102,248.7221,47047600
2018-07-24,250.1334,250.8169,249.1037,249.9736,68026900
2018-07-25,249.7251,252.4236,249.6807,252.104,78882900
2018-07-26,251.3851,252.1928,251.2874,251.5093,57919500
2018-07-27,251.8377,251.9354,248.8818,249.805,76768700
2018-07-30,249.8848,250.0446,247.9763,248.5001,63742500
2018-07-31,249.2636,250.3377,248.8819,249.7252,68570500
2018-08-01,249.9292,250.4352,248.6599,249.3079,53853300
2018-08-02,248.0031,250.8347,247.7989,250.6661,63426400
2018-08-03,250.7902,251.7933,250.6127,251.7401,53935400
2018-08-06,251.7756,252.9739,251.385,252.6633,39400900
2018-08-07,253.329,253.8794,253.1958,253.4977,43196600
2018-08-08,253.3291,253.7907,252.9297,253.3913,42114600
2018-08-09,253.4532,253.8437,252.9117,253.0448,35717000
2018-08-10,251.607,252.1484,250.6394,251.3495,77076000
2018-08-13,251.6248,252.2373,250.1157,250.4087,65732900
2018-08-14,251.1365,252.2461,250.7459,252.0064,43842000
2018-08-15,250.6573,250.7993,248.6866,250.1246,102925400
2018-08-16,251.5626,253.0184,251.5271,252.1484,69967900
